id,target
250,0.6460056010890066
251,0.5176472064958008
252,0.5536496038447939
253,0.7152362816513582
254,0.5048535805018012
255,0.28465151785622844
256,0.3222873216627753
257,0.21071467201003918
258,0.6837389163669034
259,0.22499161453714214
260,0.6058490191780541
261,0.3093855836278003
262,0.347662737324696
263,0.7402416609889119
264,0.22601469829737394
265,0.6362829864102473
266,0.3792534054339743
267,0.7441246785994402
268,0.38083123493336535
269,0.27615745364628863
270,0.49667241606025125
271,0.6847815940181977
272,0.5167828721851444
273,0.3606140791230715
274,0.2521877795302415
275,0.6440169505353505
276,0.07106805368851413
277,0.7824261003930797
278,0.7334742472808898
279,0.5964351168691638
280,0.3685773882886729
281,0.4466770276995615
282,0.4345192419163973
283,0.17948052404700413
284,0.6378725942006295
285,0.2962955085665524
286,0.46160985759889683
287,0.4154128449389646
288,0.6466351458533667
289,0.8815942159336044
290,0.5964564276508058
291,0.3441887972359986
292,0.6424613149964313
293,0.5577141496129981
294,0.35949641803600746
295,0.6769849204880003
296,0.568488529255111
297,0.6629608628940392
298,0.6855520795793062
299,0.24856565668648947
300,0.46819314230571357
301,0.5040297759962942
302,0.7075772566114165
303,0.7415795707255017
304,0.4484996217005689
305,0.5651674276935016
306,0.9067850587383666
307,0.6787951013330809
308,0.842244049685727
309,0.16679738285198825
310,0.7514983386344156
311,0.7478858693956336
312,0.785152776563735
313,0.6987140204042083
314,0.16675614931234956
315,0.24118514375485542
316,0.7084103611576407
317,0.6987177889607679
318,0.12612391905732007
319,0.7278719313542336
320,0.5851577615494071
321,0.4550990066747894
322,0.4173811721352488
323,0.7387867661996321
324,0.6365959312249507
325,0.5132230257505047
326,0.23891645595704972
327,0.39210679754107636
328,0.410432167951027
329,0.5470713234540266
330,0.14583899017100901
331,0.37696072313247625
332,0.24473690507795323
333,0.09762987040700477
334,0.7697563465701314
335,0.6641624647545162
336,0.35449316756367705
337,0.4938295337745663
338,0.6146859319448493
339,0.19988426767108564
340,0.7671814718820008
341,0.20784114274503734
342,0.5332455590855922
343,0.7328899465374393
344,0.769545448680763
345,0.3828311240628629
346,0.474278745303673
347,0.44719350407317826
348,0.7264753745045971
349,0.6083943963681363
350,0.6668350211936568
351,0.4791890053906342
352,0.42420046160511077
353,0.4338612110099615
354,0.5545187047753469
355,0.6599911654836879
356,0.1538269631168044
357,0.33219358140859906
358,0.5011554917303467
359,0.6556675618448496
360,0.794196039987619
361,0.5861565678549787
362,0.2267187800422815
363,0.6945295486807993
364,0.4797478484574388
365,0.07194642410866003
366,0.5437393498714003
367,0.4838558587483653
368,0.1485471367081216
369,0.7999288943416877
370,0.41946361030611207
371,0.6328246387307411
372,0.20686555441632692
373,0.4269429879587947
374,0.6703055705885295
375,0.7413666742266874
376,0.2091279203476999
377,0.3462923282124844
378,0.5970727380733047
379,0.18983325027936265
380,0.4492561407509001
381,0.8447753576163712
382,0.7324904168895816
383,0.7853725430844379
384,0.37456640415383974
385,0.5506539772070512
386,0.8545589929871598
387,0.58488621254755
388,0.07282425368927486
389,0.1739350397728614
390,0.7498253936872068
391,0.37049678817431253
392,0.6198107235308198
393,0.5420574549364404
394,0.6455996527047005
395,0.6418486958337082
396,0.19764056322724266
397,0.41475558754475017
398,0.6874335025660276
399,0.5679193871563732
400,0.49840889429438445
401,0.5145004100362389
402,0.15402599465354644
403,0.4028415761511252
404,0.33749377720864043
405,0.7544277839588803
406,0.456429038931217
407,0.1642101518971465
408,0.2803681228346791
409,0.6213477846320359
410,0.8546525508045306
411,0.7252239579873665
412,0.5033772852742158
413,0.7335735833498472
414,0.8103655227121717
415,0.6809277024616565
416,0.421645077690252
417,0.6277006308691698
418,0.31924914230662943
419,0.6313704819472222
420,0.5849691489209442
421,0.43040509265029475
422,0.38281725351879387
423,0.9078773301089255
424,0.41159614129743805
425,0.3080525684049963
426,0.3588741650782358
427,0.5119304625230333
428,0.7460731756194251
429,0.19207805493881297
430,0.509529569692833
431,0.43661000256920734
432,0.5298263739740586
433,0.7169747691677407
434,0.7967594883814345
435,0.1451524300502133
436,0.32351836738505424
437,0.31442429947870976
438,0.7225876536866457
439,0.575019908151412
440,0.3161899822935531
441,0.18592981994045216
442,0.507098025326927
443,0.29457504339853224
444,0.4896052741569023
445,0.17981395108473905
446,0.80158699796792
447,0.2955155055347581
448,0.31574426379800813
449,0.5949744713752226
450,0.049935112309434884
451,0.5754542576045215
452,0.3811655641469864
453,0.2049806036302535
454,0.5265225106651922
455,0.5610995323541962
456,0.46008105335805266
457,0.3585560353430366
458,0.46456412423436255
459,0.6724516083691411
460,0.7129372714568623
461,0.7127676832256152
462,0.4247661557577098
463,0.12859982437683595
464,0.6277627306514642
465,0.7833493388914501
466,0.6595024551408727
467,0.6185018433970036
468,0.8189995417739915
469,0.2749796008450826
470,0.3140621247989595
471,0.39145744703286145
472,0.5608141126278545
473,0.5075354906585975
474,0.8916796883328244
475,0.4883779889083451
476,0.6851099842045573
477,0.881594456837948
478,0.8974120993470445
479,0.6695215480148853
480,0.43500192824988204
481,0.37765972180880464
482,0.8441120138130727
483,0.2420102704061014
484,0.48635765000651576
485,0.3745029046517396
486,0.5556452182012954
487,0.540448323049666
488,0.5055370344129599
489,0.7673383241321916
490,0.34342528492323854
491,0.33001182083060204
492,0.20802104891684864
493,0.7700965774924798
494,0.6212043188228609
495,0.3185479753824625
496,0.5383072850388286
497,0.30749894752285745
498,0.271303892272602
499,0.5628099149579864
500,0.9138164848086777
501,0.7498778624588562
502,0.4838431883684069
503,0.7047409082044732
504,0.5959740452522347
505,0.7725115227449864
506,0.3990468619384001
507,0.24757205884903394
508,0.48158563687960154
509,0.7170760063902591
510,0.6505360136280689
511,0.605761097387387
512,0.4759939219120154
513,0.6051597407255409
514,0.3709005849726198
515,0.4396096570383065
516,0.5850999636390588
517,0.2968651389840663
518,0.6259379682336192
519,0.554065510166967
520,0.27311540187221184
521,0.544818409073339
522,0.6587962834307135
523,0.3799504946911758
524,0.5498592167459533
525,0.6283354480468002
526,0.5438463794940414
527,0.4785488749459055
528,0.5135805927894619
529,0.6508656247130216
530,0.40032661313568474
531,0.9234664908268482
532,0.5385321497803359
533,0.48510012550392884
534,0.39845098507245935
535,0.7433992104942871
536,0.6480954073455493
537,0.33441774105113997
538,0.14833169785051764
539,0.8984823188412847
540,0.6659037288194389
541,0.42305898765347927
542,0.6373930886155975
543,0.8245720112508318
544,0.382216360663113
545,0.613010582775022
546,0.5205789127318615
547,0.5417549726562119
548,0.6858021293033896
549,0.6064023258878745
550,0.8048107895918081
551,0.7674212778922326
552,0.5369004722182589
553,0.6606060731298595
554,0.2726820648319545
555,0.29105249484792556
556,0.9114279980201981
557,0.6187599238472817
558,0.3168471536474905
559,0.4810987369458254
560,0.3900179528026084
561,0.4228162116467968
562,0.4956893944443051
563,0.6580669941754496
564,0.41948655759943254
565,0.8442488435637584
566,0.28493289882605366
567,0.4134756124306264
568,0.41080564692188515
569,0.2675854296716025
570,0.7594203061166406
571,0.672953496352375
572,0.2944681724323142
573,0.8242076254556905
574,0.2386191461910435
575,0.6331590528723566
576,0.2419898786686896
577,0.5357023628637609
578,0.46351262953292327
579,0.7636268885482951
580,0.57377259954326
581,0.5823120379026179
582,0.7242490962723355
583,0.27997633295447655
584,0.7700185392446419
585,0.18013420779152606
586,0.560571329974888
587,0.5206845836789942
588,0.4580361079278298
589,0.501500069342118
590,0.8479242472843259
591,0.6171659967456691
592,0.8120698795121287
593,0.6014050618556779
594,0.26376462164344494
595,0.24874578241552933
596,0.29139495767471646
597,0.7181220902316239
598,0.5975302461713151
599,0.5750215573795175
600,0.3056187483926796
601,0.4825659169839563
602,0.6197863443730037
603,0.69143582299645
