id,target
250,0.6586505673339268
251,0.5051363153268673
252,0.4767767178152445
253,0.6748847668593299
254,0.45004846245233876
255,0.330474091053569
256,0.40112186770910363
257,0.2803241577069463
258,0.6751684144714053
259,0.23290799829403114
260,0.5724104404213712
261,0.38734651929840264
262,0.390346978230731
263,0.6260553029444781
264,0.26080475385281104
265,0.6499413105330454
266,0.3509763760737516
267,0.6996244045490141
268,0.4229077453734882
269,0.29531829406993604
270,0.4774061196121508
271,0.626476756008077
272,0.45793760188970356
273,0.3508810844611002
274,0.34555271777005464
275,0.5175664516669222
276,0.15196864551512007
277,0.7215761906909524
278,0.6846574869070509
279,0.5681085190501718
280,0.3976321954134162
281,0.43361913573969313
282,0.44966226072899057
283,0.2477500502180261
284,0.6307735395229288
285,0.2766660158725799
286,0.5059246507789195
287,0.4169931577617613
288,0.659227844503355
289,0.8220841351364087
290,0.5435150843523582
291,0.34555820709281937
292,0.5431337573279111
293,0.5581382442492695
294,0.45449464318049604
295,0.6180456923303204
296,0.573108523261953
297,0.6277686697172816
298,0.5658922005120134
299,0.32836063244101427
300,0.4662246832875134
301,0.5260230198428546
302,0.6705368191384299
303,0.6856252383742248
304,0.4027130219238887
305,0.6052026779637509
306,0.8451992707892305
307,0.6509590349032852
308,0.8064613906729992
309,0.24334090809596387
310,0.6613260336795412
311,0.7063963107610937
312,0.7726646149420928
313,0.5891597271750537
314,0.23486147605965552
315,0.2771411224039658
316,0.6529806496855095
317,0.6833920949145013
318,0.2102388690177898
319,0.7488473237783508
320,0.5742561489320337
321,0.4389932587168185
322,0.42760463557582884
323,0.7229069579462822
324,0.6211430701459759
325,0.527682273362363
326,0.33142271237971127
327,0.3383585307944612
328,0.45169466400865294
329,0.4967801372816041
330,0.21462894100385874
331,0.4161977894085774
332,0.351921392455639
333,0.15435470198565363
334,0.7963906835774803
335,0.6355102666107365
336,0.4231529890714845
337,0.49446429375926504
338,0.47600827802429563
339,0.2564602582107566
340,0.7513784053578038
341,0.26212316217385706
342,0.5383052268004886
343,0.6919317135935874
344,0.7338188164626341
345,0.4054070491941644
346,0.4962603336116656
347,0.47843675645122785
348,0.7327191989076507
349,0.6488287445499759
350,0.6313791305106766
351,0.5587783165890781
352,0.507762575127366
353,0.4377224387306843
354,0.5013848483856276
355,0.6705624826023271
356,0.24981955648232188
357,0.43440521129393367
358,0.4950431953446401
